19:04:43,ID_16,Contains luggage
19:04:43,ID_18,Contains luggage
19:04:43,ID_21,Contains luggage
19:04:43,ID_16,No goods detected
19:04:43,ID_18,No goods detected
19:04:43,ID_21,No goods detected
19:04:43,ID_14,Contains luggage
19:04:43,ID_16,Contains luggage
19:04:43,ID_18,Contains luggage
19:04:43,ID_21,Contains luggage
19:04:44,ID_25,Contains luggage
19:04:44,ID_25,No goods detected
19:04:45,ID_14,No goods detected
19:04:45,ID_16,No goods detected
19:04:45,ID_18,No goods detected
19:04:45,ID_25,Contains luggage
19:04:46,ID_14,Contains luggage
19:04:46,ID_16,Contains luggage
19:04:46,ID_18,Contains luggage
19:04:46,ID_14,No goods detected
19:04:46,ID_16,No goods detected
19:04:46,ID_18,No goods detected
19:04:47,ID_21,No goods detected
19:04:47,ID_25,No goods detected
19:04:48,ID_21,Contains luggage
19:04:48,ID_25,Contains luggage
19:05:36,ID_1,Person detected
19:05:36,ID_2,Person detected
19:05:36,ID_3,Person detected
19:05:36,ID_1,No goods detected
19:05:36,ID_2,No goods detected
19:05:36,ID_3,No goods detected
19:05:38,ID_4,Person detected
19:05:38,ID_5,Person detected
19:05:38,ID_4,No goods detected
19:05:38,ID_5,No goods detected
19:05:44,ID_6,Person detected
19:05:44,ID_6,No goods detected
